"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000075467",423.419517469658,0.940380660047836,0.247310678615346,3.80242642700623,0.000143285825027874,0.0101933096076541,"Dnlz"
"ENSMUSG00000079363",127.792625147989,-1.94573944397752,0.511755114209703,-3.80209086328781,0.000143480083663853,0.0101933096076541,"Gbp4"
"ENSMUSG00000012848",14260.2693126431,0.841840024735935,0.221924311711813,3.79336548682929,0.000148619155433167,0.0103204656753284,"Rps5"
"ENSMUSG00000014470",597.05415878485,1.0346575937765,0.272694943126414,3.79419428139838,0.00014812366218675,0.0103204656753284,"Rnf166"
"ENSMUSG00000030744",17602.1729353979,0.667556820810198,0.176045883327499,3.79194791830684,0.000149470265101309,0.0103204656753284,"Rps3"
"ENSMUSG00000080776",170.022772802569,1.87257968492354,0.49379851449692,3.79219384009553,0.00014932228515942,0.0103204656753284,"Gm12174"
"ENSMUSG00000056820",84.7536485208368,-3.29656784699304,0.869690610194709,-3.79050642648078,0.000150340442584463,0.0103242176158441,"Tsnax"
"ENSMUSG00000062353",503.305575758526,1.3846075448014,0.365376483004766,3.78953657174302,0.000150928590970727,0.0103242176158441,"Gm15772"
"ENSMUSG00000019080",123.353917075991,1.43217072234334,0.378333870897466,3.78546789624204,0.000153419640356386,0.0104460307903767,"Mfsd3"
"ENSMUSG00000028228",1722.70871445975,-0.732162691511991,0.193778083011846,-3.77835656196078,0.000157866738546912,0.010699290893131,"Cpne3"
"ENSMUSG00000020580",2771.46329169075,-0.814316684561933,0.215625845608081,-3.77652633553969,0.000159030751544463,0.0107287397383689,"Rock2"
"ENSMUSG00000054716",478.041966646471,1.09511852475841,0.290175348240096,3.7739888360616,0.000160657953097852,0.0107399841645914,"Zfp771"
"ENSMUSG00000061393",43.2343522236767,2.43442416977981,0.64496779812236,3.77448948128408,0.000160335672959338,0.0107399841645914,"Acvr2b"
"ENSMUSG00000029684",1911.29970505293,-0.597207646947632,0.15855792917873,-3.76649499675571,0.00016555540010401,0.0110172998612202,"Wasl"
"ENSMUSG00000057411",1053.31221754262,0.735074186184469,0.195288361508601,3.7640450281114,0.000167186758949239,0.0110235319990332,"Antkmt"
"ENSMUSG00000067219",657.228647610515,-0.9167558941587,0.243568066451235,-3.76385914424559,0.000167311148526545,0.0110235319990332,"Nipal1"
"ENSMUSG00000073420",1588.72362803459,-1.72246900459533,0.45774013968783,-3.76298439933631,0.000167897679185655,0.0110235319990332,NA
"ENSMUSG00000027642",8065.82930404933,-0.566969887418917,0.150768179121912,-3.76054078997971,0.000169546424329695,0.0110823078338525,"Rpn2"
"ENSMUSG00000021696",2143.93160146471,-0.698054333860218,0.185770846697543,-3.7576096910229,0.000171544176668834,0.0111632752489759,"Elovl7"
"ENSMUSG00000028082",1665.84619799974,-0.638180567150821,0.170064682164406,-3.75257554377971,0.000175027063932596,0.0111959082221161,"Sh3d19"
"ENSMUSG00000060601",2229.2045499722,0.718867280914172,0.191563067869014,3.75264026052096,0.000174981870543603,0.0111959082221161,"Nr1h2"
"ENSMUSG00000062124",125.742930605566,2.30575318299497,0.614276218277205,3.75360971886828,0.000174306184621804,0.0111959082221161,"Defb45"
"ENSMUSG00000069539",923.92115985728,-0.706477319333507,0.188269219842836,-3.75248444712982,0.00017509069770087,0.0111959082221161,"Scyl2"
"ENSMUSG00000059070",16696.0883240085,0.893222409589567,0.238132742997958,3.75094326947398,0.000176170560093571,0.0112161923259574,"Rpl18"
"ENSMUSG00000002265",48.092864602195,-1.90992497603106,0.509518246377548,-3.74849181478738,0.000177901142446023,0.01123475329503,"Peg3"
"ENSMUSG00000045624",402.825861740804,-0.93470285997802,0.249362706077014,-3.74836668515037,0.000177989903973753,0.01123475329503,"Esf1"
"ENSMUSG00000038866",737.553639091876,-0.849103735406927,0.226668970218272,-3.74600782184381,0.00017967099103891,0.0112866267748318,"Zcchc2"
"ENSMUSG00000054452",11110.4509481508,0.674642175538414,0.180141613908019,3.74506567862154,0.000180346589521009,0.0112866267748318,"Tle5"
"ENSMUSG00000056153",810.024705964008,-0.734391362189158,0.19632369428301,-3.74071690567568,0.000183496110241276,0.0114350732767731,"Socs6"
"ENSMUSG00000037563",12554.2202681278,0.966180503237342,0.258422122255579,3.73876854970563,0.000184923880646482,0.0114754241040836,"Rps16"
"ENSMUSG00000045128",18798.678669932,1.16743076186225,0.312420533018472,3.73672866691263,0.000186429909363408,0.011520271752133,"Rpl18a"
"ENSMUSG00000002222",2045.19776180174,-0.597783351706365,0.160052043181604,-3.73493108755935,0.000187766596398876,0.0115543235700346,"Rmnd5a"
"ENSMUSG00000007987",206.13197516652,1.17710568598918,0.31549592437017,3.73096954687786,0.000190744282014555,0.011640150023187,"Ift22"
"ENSMUSG00000061787",8953.78767417994,0.844745857028626,0.226393419344741,3.73131807220195,0.000190480543583235,0.011640150023187,"Rps17"
"ENSMUSG00000039849",946.759033925118,0.615913264558849,0.165442315279443,3.72282788426002,0.00019700382339621,0.0119724596309424,"Pcif1"
"ENSMUSG00000042942",338.664773707688,1.44452989627303,0.388936876923767,3.71404714229801,0.000203970771537476,0.0123061228757728,"Greb1l"
"ENSMUSG00000067370",213.53370886323,1.16495799635183,0.313683296270232,3.71380309440589,0.000204167674011598,0.0123061228757728,"B3galt4"
"ENSMUSG00000087213",34.5629408650185,2.64953194580795,0.713949078594392,3.71109372537366,0.000206365672165853,0.0123878364920131,"2810408I11Rik"
"ENSMUSG00000051554",452.838440931437,-1.02819644174997,0.277250234163354,-3.70855030962448,0.000208449248120259,0.0124620450898563,NA
"ENSMUSG00000031503",37.1587908203187,2.96469767392265,0.801136066193729,3.7006169101938,0.00021507596212485,0.0127545248990733,"Col4a2"
"ENSMUSG00000044876",535.665996106693,0.895540445193325,0.241950223376617,3.70134167555339,0.00021446245719384,0.0127545248990733,"Zfp444"
"ENSMUSG00000066175",21.2068390578403,3.47292819478434,0.939164097793873,3.69789284209475,0.000217396620473819,0.0128403698687087,NA
"ENSMUSG00000036499",1797.36257593961,-0.662720740231191,0.179568896873392,-3.69062099155431,0.000223707250472651,0.0131078188553836,"Eea1"
"ENSMUSG00000045345",31.76849418772,3.07271435927094,0.832364253157699,3.69155012077241,0.000222891461334969,0.0131078188553836,NA
"ENSMUSG00000024254",156.442170946989,1.74156007751712,0.472989243483304,3.68202892880077,0.000231385147114046,0.0135038942801836,"Abcg8"
"ENSMUSG00000028909",149.72978530588,1.4758031435369,0.401102728940736,3.67936450453558,0.000233815876756162,0.0135918185749126,"Ptpru"
"ENSMUSG00000033720",281.252271919507,0.931377025851421,0.253664168345926,3.67169329402995,0.000240948739642837,0.0139513114721543,"Sfxn5"
"ENSMUSG00000051427",140.529696328238,1.44216591608769,0.393149328992162,3.66823954598798,0.000244226313240303,0.0140856328973535,"Ccdc157"
"ENSMUSG00000002963",599.909162019813,0.653133230778295,0.178241990143265,3.66430620670991,0.000248009937309492,0.0142469271902856,"Pnkp"
"ENSMUSG00000037652",874.120923014179,-0.690001139425315,0.188353684656061,-3.66332700464701,0.000248960378588658,0.0142469271902856,"Phc3"
"ENSMUSG00000040325",916.970059099012,-0.75772334859679,0.20714047035647,-3.65801693552601,0.000254174255517579,0.0144208835778454,"Dcaf1"
"ENSMUSG00000040760",1453.07243571189,-0.751486436273006,0.205426896011681,-3.65816964994824,0.000254022888067486,0.0144208835778454,"Appl1"
"ENSMUSG00000047109",155.566680932334,1.81718343941668,0.496872378886611,3.65724382484013,0.000254941846076005,0.0144208835778454,"Cldn14"
