"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000082585",1187.35451964728,-0.74257789976249,0.179736102311618,-4.13148994671668,3.60419457091469e-05,0.00729685573584274,NA
"ENSMUSG00000004843",2056.21336063582,-0.639306812380116,0.155469486761221,-4.11210473320723,3.92068353733389e-05,0.0076084388103731,"Chmp2b"
"ENSMUSG00000027412",724.496212305294,0.825645147712479,0.201289206470893,4.10178549654063,4.09974251120239e-05,0.0076084388103731,"Lpin3"
"ENSMUSG00000030491",22.0410527126226,3.56176357330104,0.866419038584763,4.11090178618297,3.94116827170054e-05,0.0076084388103731,"Tdrd12"
"ENSMUSG00000031298",12.7490675652583,5.39105804806752,1.3142731748334,4.10193112915883,4.09716236729671e-05,0.0076084388103731,"Adgrg2"
"ENSMUSG00000035851",1437.02671119946,-0.621649507276166,0.1511090438109,-4.11391331450755,3.89007566038609e-05,0.0076084388103731,"Ythdc1"
"ENSMUSG00000072769",31.6515326750841,3.45843880715835,0.841581885636548,4.10945015117868,3.96602311839171e-05,0.0076084388103731,NA
"ENSMUSG00000074447",7.50826254154906,-23.2776288908467,5.66859366487876,-4.10642043988252,4.0183777978389e-05,0.0076084388103731,"Defa21"
"ENSMUSG00000022228",833.34925579386,-0.719226134080679,0.176018536110436,-4.08608178419022,4.3871919156831e-05,0.00795255055506789,"Zscan26"
"ENSMUSG00000042133",1497.61716154136,-0.719610735413813,0.176068059436709,-4.08711686671647,4.36767134241367e-05,0.00795255055506789,"Ppig"
"ENSMUSG00000036309",3501.53199489022,-0.491683574138118,0.120493137873538,-4.08059398912955,4.49207604161211e-05,0.00804613550188825,"Skp1"
"ENSMUSG00000079724",862.520631500466,2.38708370506501,0.585353327700136,4.07802192642162,4.54204839416362e-05,0.00804613550188825,NA
"ENSMUSG00000061981",857.323349413966,0.895849308547452,0.219909097061295,4.07372555532686,4.62669994927411e-05,0.00810400286620609,"Flot2"
"ENSMUSG00000020133",922.171365184834,0.899017077136855,0.221619370806693,4.05658166912234,4.97961553976308e-05,0.00843774202710507,"2310011J03Rik"
"ENSMUSG00000052144",988.63311025558,-0.666422989760721,0.164209641448991,-4.05836699891786,4.94170647202012e-05,0.00843774202710507,"Ppp4r2"
"ENSMUSG00000081399",9.7496455069793,7.37230615650544,1.81682472344314,4.05779713440594,4.95377695014457e-05,0.00843774202710507,"Gm14921"
"ENSMUSG00000046031",19.2134029940986,4.47088269365021,1.10590881016084,4.04272273859539,5.28340827975054e-05,0.00885624211537969,"Calhm6"
"ENSMUSG00000024063",321.124364704077,-0.84502087360415,0.209202966453951,-4.03923944257335,5.36248011555938e-05,0.00889224277822182,"Lbh"
"ENSMUSG00000074443",7.56151263049621,-22.8828652136795,5.66859266078225,-4.03678065845036,5.41896891353565e-05,0.00889224277822182,"Defa22"
"ENSMUSG00000030134",28.9651237154679,2.84977726792429,0.707034714410223,4.03060445242982,5.56335989045956e-05,0.00894095024045094,"Rasgef1a"
"ENSMUSG00000032454",121.889223878682,-1.68854926979699,0.418814644228247,-4.03173406915724,5.53668159009628e-05,0.00894095024045094,"Rbp2"
"ENSMUSG00000042225",448.354586518708,-0.705652606054571,0.175337246682785,-4.0245448095305,5.70856242636763e-05,0.00900979766299217,"Ammecr1"
"ENSMUSG00000063268",915.844511007246,0.686442678034435,0.170625503989703,4.02309538716944,5.74382197781165e-05,0.00900979766299217,"Parp10"
"ENSMUSG00000064288",14.90307540191,6.43846013478586,1.60095634790541,4.02163378358787,5.77958667200729e-05,0.00900979766299217,"H4c12"
"ENSMUSG00000020308",624.95180373761,1.06418409289491,0.265598523831409,4.00673948613664,6.15627007559124e-05,0.00926790847110626,"Tpgs1"
"ENSMUSG00000023944",24706.9455429547,-0.537417449907337,0.134162612279112,-4.00571694884184,6.1829654307207e-05,0.00926790847110626,"Hsp90ab1"
"ENSMUSG00000049598",40.2776975660994,6.3302883599784,1.57937532178891,4.00809628506053,6.12101659003254e-05,0.00926790847110626,"Vsig8"
"ENSMUSG00000060214",268.919767050857,1.72315675639951,0.429726265752495,4.00989395745239,6.07460227556398e-05,0.00926790847110626,NA
"ENSMUSG00000073405",98.1390356254534,2.02459225055464,0.506260912310849,3.99910836748843,6.35815644862712e-05,0.00937707434659911,"H2-T-ps"
"ENSMUSG00000087213",34.5629408650185,2.59202775820237,0.648259543182554,3.99844134260965,6.37609776598567e-05,0.00937707434659911,"2810408I11Rik"
"ENSMUSG00000022504",417.126328033976,1.50493454161976,0.378354522054169,3.97757778458453,6.96208515667265e-05,0.00956721130197508,"Ciita"
"ENSMUSG00000022557",1082.15835815557,0.603549205007674,0.151813253432781,3.97560286312492,7.02011920323733e-05,0.00956721130197508,"Bop1"
"ENSMUSG00000032641",81.1310086409849,1.9067293839551,0.478036750494118,3.98866694241442,6.6445634276693e-05,0.00956721130197508,"Gpr19"
"ENSMUSG00000037860",1363.12879421279,-0.70632090910953,0.177411963951451,-3.98124733742769,6.85545673624416e-05,0.00956721130197508,"Aim2"
"ENSMUSG00000038803",956.164042988162,1.12023086840263,0.281538310977953,3.97896422874525,6.92161529623648e-05,0.00956721130197508,"Ost4"
"ENSMUSG00000040843",649.152453761648,-0.698286875979042,0.175321665911381,-3.98288980628329,6.80823278353932e-05,0.00956721130197508,"Tiprl"
"ENSMUSG00000056071",27.759126477387,4.82329368764823,1.21361139846556,3.97433123464942,7.05772852477474e-05,0.00956721130197508,"S100a9"
"ENSMUSG00000085355",30.8898775854458,2.51016031106118,0.631448952055906,3.97523869964225,7.03087018003814e-05,0.00956721130197508,"3010003L21Rik"
"ENSMUSG00000085786",157.656054247647,1.51605635360162,0.38136061106412,3.97538788647136,7.02646394599919e-05,0.00956721130197508,NA
"ENSMUSG00000032036",22.8155737068634,5.93857640140418,1.49726497148527,3.96628286542574,7.30022190512648e-05,0.00981061717922558,"Kirrel3"
"ENSMUSG00000080921",472.645343740789,1.01187468500899,0.255302692027851,3.96343131743634,7.38801257443046e-05,0.00984373743784586,NA
"ENSMUSG00000000983",789.588895703301,1.30521033271246,0.330629503387312,3.94765233997733,7.89212987531786e-05,0.0101357279627492,"Wfdc18"
"ENSMUSG00000020477",1050.78868314938,1.08946045345013,0.275788233458736,3.95035146999167,7.80365133644724e-05,0.0101357279627492,"Mrps24"
"ENSMUSG00000020527",1078.07184208831,0.560223995439598,0.141889610773067,3.94830877600756,7.87052478174461e-05,0.0101357279627492,"Myo19"
"ENSMUSG00000020994",2127.37621950783,-0.625112642212844,0.158235905732684,-3.95051072206633,7.79846039930079e-05,0.0101357279627492,"Pnn"
"ENSMUSG00000034850",2004.12421453125,-0.552167755349106,0.139915484873258,-3.94643777884403,7.9322523026198e-05,0.0101357279627492,"Tmem127"
"ENSMUSG00000041515",3014.27193184844,0.630936118856867,0.160255782470573,3.93705680462872,8.24870860895765e-05,0.0104543998784586,"Irf8"
"ENSMUSG00000029055",1503.24979596062,0.649152101211397,0.16507970460514,3.93235560218701,8.41175084915959e-05,0.0104904627190039,"Plch2"
"ENSMUSG00000039556",31.4421162881397,-2.26813795480624,0.576596249558752,-3.9336675473383,8.3659475551297e-05,0.0104904627190039,"Ppp1r3f"
"ENSMUSG00000057788",515.707580251236,0.767678307644654,0.195693133995505,3.92286786956096,8.7501143985962e-05,0.0108258359809299,"Ddx49"
"ENSMUSG00000039850",490.786332337512,0.911462453019085,0.232761775543939,3.91585968481764,9.00826315861856e-05,0.0110574656991893,"Endov"
"ENSMUSG00000004667",1411.31624143251,0.620837223211375,0.158882793358445,3.907517045038,9.32494649630846e-05,0.0113567649164807,"Polr2e"
"ENSMUSG00000028672",2026.14793660341,0.510906004140742,0.130918982406659,3.90245932827197,9.52202419883503e-05,0.0115068864523751,"Hmgcl"
"ENSMUSG00000042289",594.77687447942,0.94757503763033,0.243440390597396,3.89243147082128,9.92445381317544e-05,0.0119009469610455,"Hsd3b7"
"ENSMUSG00000022503",474.826675762943,0.696988555046085,0.179167549765579,3.8901495050751,0.000100182480666826,0.0119217151993523,"Nubp1"
"ENSMUSG00000025920",359.524107853781,-0.804058922869903,0.207032121247735,-3.88373996278464,0.000102861916485073,0.0121478364854986,"Stau2"
"ENSMUSG00000027765",512.044552759278,-0.680177697444152,0.175510361070771,-3.87542760036763,0.000106437624040586,0.0123825083669306,"P2ry1"
"ENSMUSG00000091337",132.086643756392,-1.11059050952275,0.286493930280297,-3.87648879135477,0.000105974689461869,0.0123825083669306,"Eid1"
"ENSMUSG00000030087",15.0981751959628,6.34614065923907,1.64264104610851,3.86337640488976,0.000111830487028925,0.0127820083140289,"Klf15"
"ENSMUSG00000036864",164.984273455672,-1.45651820284248,0.377286639666903,-3.86050829716208,0.000113151398251074,0.0127820083140289,"Proser3"
